FIT101,LIT101,MV101,P101,P102,AIT201,AIT202,AIT203,FIT201,MV201,P203,P204,P205,P206,DPIT301,FIT301,LIT301,MV301,MV302,MV303,MV304,P301,P302,AIT401,AIT402,FIT401,LIT401,P401,P402,P403,P404,UV401,AIT502,AIT503,AIT504,FIT501,FIT502,FIT503,FIT504,P501,P502,PIT501,PIT502,PIT503,FIT601,P601,P602,P603,Normal/Attack
0,"7,493,744",1,1,1,"2,634,581","8,449,308","3,192,258",0,1,1,1,1,1,"2,003,969",0,"8,711,308",1,1,1,1,1,1,"148,808","1,540,374","1,717,233","8,780,441",1,2,1,1,2,"1,433,479","2,638,105","1,226,609","1,729,172","1,282,439","0,7352687","0,3084265",2,1,"249,215","1,730,048","1,881,409","0,000128152",1,1,1,Normal
0,"7,490,604",1,1,1,"2,634,581","8,449,308","3,192,258",0,1,1,1,1,1,"2,003,969",0,"8,711,308",1,1,1,1,1,1,"148,808","1,540,374","1,717,233","8,774,289",1,2,1,1,2,"1,433,479","2,638,105","1,226,609","1,726,737","128,103","0,7352687","0,3070813",2,1,"249,215","1,730,048","1,881,409","0,000128152",1,1,1,Normal
0,"7,488,641",1,1,1,"2,634,581","8,449,308","3,192,258",0,1,1,1,1,1,"2,003,969",0,"8,713,311",1,1,1,1,1,1,"148,808","1,540,374","1,717,233","8,765,445",1,2,1,1,2,"1,433,479","2,636,504","1,226,609","1,726,737","1,272,064","0,7352687","0,3068251",2,1,"249,215","1,730,048","1,881,409","0,000128152",1,1,1,Normal
0,"7,489,819",1,1,1,"2,634,581","8,449,308","3,192,258",0,1,1,1,1,1,"2,003,969",0,"8,710,107",1,1,1,1,1,1,"148,808","1,540,374","1,717,233","8,766,214",1,2,1,1,2,"1,433,479","2,636,504","1,226,609","1,726,737","1,271,039","0,7352687","0,3068251",2,1,"249,215","1,730,048","1,881,409","0,000128152",1,1,1,Normal
0,"7,491,782",1,1,1,"2,634,581","8,448,027","3,192,258",0,1,1,1,1,1,"2,003,969",0,"8,708,905",1,1,1,1,1,1,"148,808","1,540,374","1,717,233","876,16",1,2,1,1,2,"1,433,479","2,636,504","1,226,609","1,726,737","1,271,039","0,7352687","0,3068251",2,1,"249,215","1,730,048","1,881,409","0,000128152",1,1,1,Normal
0,"7,488,641",1,1,1,"2,634,581","8,446,745","3,192,258",0,1,1,1,1,1,"2,003,969",0,"8,711,709",1,1,1,1,1,1,"148,808","1,540,374","1,717,233","8,760,446",1,2,1,1,2,"1,433,479","2,636,504","1,226,609","1,726,737","1,255,796","0,7352687","0,3068251",2,1,"249,215","1,730,048","188,237","0,000128152",1,1,1,Normal
0,"7,488,641",1,1,1,"2,634,581","8,446,424","3,192,258",0,1,1,1,1,1,"2,003,969",0,"8,707,303",1,1,1,1,1,1,"148,808","1,540,374","1,717,233","8,760,831",1,2,1,1,2,"1,433,479","2,636,504","1,226,609","1,725,327","1,259,383","0,7352687","0,3068251",2,1,"2,494,232","1,730,048","1,883,011","0,000128152",1,1,1,Normal
0,"7,492,567",1,1,1,"2,634,581","8,446,424","3,192,258",0,1,1,1,1,1,"2,003,969",0,"8,710,908",1,1,1,1,1,1,"148,808","1,540,374","1,717,233","8,756,985",1,2,1,1,2,"1,433,479","2,636,504","1,226,609","1,725,327","1,265,787","0,7352687","0,3084905",2,1,"2,494,232","1,730,048","1,883,011","0,000128152",1,1,1,Normal
0,"7,491,782",1,1,1,"2,634,581","8,446,424","3,192,258",0,1,1,1,1,1,"2,003,969",0,"8,710,107",1,1,1,1,1,1,"148,808","1,540,374","1,717,233","8,751,218",1,2,1,1,2,"1,433,479","2,636,504","1,226,609","1,725,327","1,275,778","0,7352687","0,3084905",2,1,"2,494,232","1,730,048","1,883,011","0,000128152",1,1,1,Normal
0,"7,490,996",1,1,1,"2,634,581","8,446,424","3,192,258",0,1,1,1,1,1,"2,003,969",0,"8,708,104",1,1,1,1,1,1,"148,808","1,540,374","1,718,771","8,748,911",1,2,1,1,2,"1,433,479","2,636,504","1,226,609","1,728,019","1,293,198","0,7352687","0,3084905",2,1,"2,495,995","1,730,048","1,885,254","0,000128152",1,1,1,Normal
0,"7,492,959",1,1,1,"2,634,581","8,446,424","3,192,258",0,1,1,1,1,1,"2,003,969",0,"8,709,305",1,1,1,1,1,1,"148,808","1,540,374","1,719,027","8,746,219",1,2,1,1,2,"1,433,479","2,636,504","1,226,609","1,728,659","1,293,198","0,7352687","0,3068891",2,1,"2,495,995","1,730,048","1,885,574","0,000128152",1,1,1,Normal
0,"7,493,744",1,1,1,"2,634,581","8,446,424","3,192,258",0,1,1,1,1,1,"2,003,969",0,"8,709,706",1,1,1,1,1,1,"148,808","1,540,374","1,719,924","8,741,989",1,2,1,1,2,"143,194","2,636,504","1,226,609","1,728,659","1,291,918","0,7352687","0,3068251",2,1,"2,495,995","1,730,048","1,885,574","0,000128152",1,1,1,Normal
0,"7,494,136",1,1,1,"2,634,581","8,446,424","3,192,258",0,1,1,1,1,1,"2,003,969",0,"8,710,107",1,1,1,1,1,1,"148,808","1,540,374","1,720,053","8,738,144",1,2,1,1,2,"143,194","2,636,504","1,226,609","1,728,659","1,282,311","0,7352687","0,3068251",2,1,"2,495,995","1,730,048","1,885,574","0,000128152",1,1,1,Normal
0,"7,494,529",1,1,1,"2,634,581","8,444,502","3,192,258",0,1,1,1,1,1,"2,003,969",0,"8,706,101",1,1,1,1,1,1,"148,808","1,540,374","1,720,053","8,734,299",1,2,1,1,2,"143,194","2,639,067","1,226,609","1,728,659","1,282,311","0,7352687","0,3065689",2,1,"2,495,995","1,730,048","1,885,574","0,000128152",1,1,1,Normal
0,"7,493,744",1,1,1,"2,634,581","8,444,502","3,192,258",0,1,1,1,1,1,"2,003,969",0,"8,707,303",1,1,1,1,1,1,"148,808","1,540,374","1,720,437","8,728,531",1,2,1,1,2,"143,194","2,639,067","1,226,609","1,728,659","129,512","0,7352687","0,3065689",2,1,"2,495,995","1,730,048","1,885,574","0,000128152",1,1,1,Normal
0,"7,492,959",1,1,1,"2,634,581","8,444,502","3,192,258",0,1,1,1,1,1,"2,003,969",0,"8,704,899",1,1,1,1,1,1,"148,808","1,540,374","1,721,847","872,507",1,2,1,1,2,"143,194","2,639,067","1,226,609","1,728,659","1,301,652","0,7352687","0,3065689",2,1,"2,495,995","1,730,048","1,885,574","0,000128152",1,1,1,Normal
0,"7,487,856",1,1,1,"2,634,581","8,444,502","3,192,258",0,1,1,1,1,1,"2,003,969",0,"8,711,709",1,1,1,1,1,1,"148,808","1,540,374","1,721,847","8,721,226",1,2,1,1,2,"1,433,222","2,639,067","1,226,609","1,728,659","1,301,652","0,7352687","0,3065689",2,1,"2,495,995","1,730,048","1,885,574","0,000128152",1,1,1,Normal
0,"7,489,819",1,1,1,"2,634,581","8,444,502","3,192,258",0,1,1,1,1,1,"2,003,969",0,"8,708,905",1,1,1,1,1,1,"148,808","1,540,374","1,720,693","8,715,073",1,2,1,1,2,"1,433,222","2,639,067","1,226,609","1,728,659","1,302,165","0,7352687","0,3065689",2,1,"2,495,995","1,730,048","1,885,574","0,000128152",1,1,1,Normal
0,"7,492,174",1,1,1,"2,634,581","8,444,502","3,192,258",0,1,1,1,1,1,"2,003,969",0,"8,707,703",1,1,1,1,1,1,"148,808","1,540,374","1,720,693","8,709,305",1,2,1,1,2,"1,433,222","2,639,067","1,226,609","1,728,659","1,292,686","0,7352687","0,3070813",2,1,"2,495,995","1,730,048","1,885,574","0,000128152",1,1,1,Normal
0,"7,490,604",1,1,1,"2,634,581","8,444,502","3,192,258",0,1,1,1,1,1,"2,003,969",0,"8,708,104",1,1,1,1,1,1,"148,808","1,540,374","1,719,796","8,703,538",1,2,1,1,2,"1,433,222","2,639,067","1,226,609","1,728,659","129,243","0,7352687","0,3081062",2,1,"2,495,995","1,730,048","1,885,574","0,000128152",1,1,1,Normal
0,"7,488,641",1,1,1,"2,634,581","8,444,502","3,192,258",0,1,1,1,1,1,"2,003,969",0,"8,706,902",1,1,1,1,1,1,"148,808","1,540,374","1,719,796","8,700,077",1,2,1,1,2,"1,433,222","2,639,067","1,226,609","17,293","1,290,893","0,7352687","0,3081062",2,1,"2,495,995","1,730,048","1,885,574","0,000128152",1,1,1,Normal
0,"7,484,716",1,1,1,"2,634,581","8,444,502","3,192,258",0,1,1,1,1,1,"2,003,969",0,"8,710,908",1,1,1,1,1,1,"148,808","1,540,374","1,719,796","8,695,078",1,2,1,1,2,"1,433,222","2,638,105","1,226,609","1,729,428","1,276,547","0,7333483","0,3084265",2,1,"2,496,155","1,730,048","1,885,574","0,000128152",1,1,1,Normal
0,"7,483,931",1,1,1,"2,634,581","8,444,502","3,192,258",0,1,1,1,1,1,"2,003,969",0,"8,707,703",1,1,1,1,1,1,"148,808","1,540,374","1,719,796","8,693,156",1,2,1,1,2,"1,433,222","2,637,785","1,226,609","1,729,428","127,232","0,7333483","0,3084265",2,1,"2,496,155","1,730,048","1,885,574","0,000128152",1,1,1,Normal
0,"7,487,071",1,1,1,"2,634,581","8,444,502","319,354",0,1,1,1,1,1,"2,003,969",0,"8,705,701",1,1,1,1,1,1,"148,808","1,540,374","1,719,796","8,687,388",1,2,1,1,2,"1,433,222","2,637,785","1,226,609","1,729,428","1,281,927","0,7355248","0,3084265",2,1,"2,496,796","1,730,048","1,885,574","0,000128152",1,1,1,Normal
0,"7,488,249",1,1,1,"2,634,581","8,447,386","319,354",0,1,1,1,1,1,"2,003,969",0,"8,710,107",1,1,1,1,1,1,"148,808","1,540,374","1,719,796","8,683,542",1,2,1,1,2,"1,433,222","2,637,785","1,226,609","1,729,428","1,289,612","0,7355248","0,3084265",2,1,"2,496,796","1,730,048","1,885,574","0,000128152",1,1,1,Normal
0,"7,489,819",1,1,1,"2,634,581","8,448,988","319,354",0,1,1,1,1,1,"2,003,969",0,"8,708,905",1,1,1,1,1,1,"148,808","1,540,374","1,719,156","8,680,466",1,2,1,1,2,"1,433,222","2,637,785","1,226,609","1,728,659","1,308,697","0,7355248","0,3084265",2,1,"2,493,912","1,730,048","1,883,812","0,000128152",1,1,1,Normal
0,"7,489,819",1,1,1,"2,634,581","8,448,988","319,354",0,1,1,1,1,1,"2,003,969",0,"8,709,706",1,1,1,1,1,1,"148,808","1,540,374","1,717,746","8,676,621",1,2,1,1,2,"1,432,453","2,637,785","1,226,609","172,725","1,311,259","0,7355248","0,3084265",2,1,"2,493,111","1,730,048","1,883,171","0,000128152",1,1,1,Normal
0,"7,490,996",1,1,1,"2,634,581","8,448,988","319,354",0,1,1,1,1,1,"2,003,969",0,"8,708,104",1,1,1,1,1,1,"148,808","1,540,374","1,717,233","8,674,315",1,2,1,1,2,"1,432,453","2,637,785","1,226,609","1,726,865","1,293,839","0,7355248","0,3084265",2,1,"2,493,111","1,730,048","1,881,569","0,000128152",1,1,1,Normal
0,"7,488,249",1,1,1,"2,634,581","8,448,988","319,354",0,1,1,1,1,1,"2,003,969",0,"8,709,305",1,1,1,1,1,1,"148,808","1,540,374","1,717,233","8,673,546",1,2,1,1,2,"1,432,453","2,637,785","1,226,609","1,726,865","1,276,162","0,7355248","0,3084265",2,1,"2,490,227","1,730,048","1,880,928","0,000128152",1,1,1,Normal
0,"7,490,211",1,1,1,"2,634,581","8,448,988","319,354",0,1,1,1,1,1,"2,003,969",0,"870,53",1,1,1,1,1,1,"148,808","1,540,374","1,717,233","8,668,547",1,2,1,1,2,"1,432,453","2,636,504","1,226,609","1,726,865","1,263,738","0,7355248","0,3084265",2,1,"2,490,227","1,730,048","1,880,928","0,000128152",1,1,1,Normal
0,"7,490,211",1,1,1,"2,634,581","8,448,988","319,354",0,1,1,1,1,1,"2,003,969",0,"870,53",1,1,1,1,1,1,"148,808","1,540,374","1,717,233","8,668,547",1,2,1,1,2,"1,432,453","2,636,504","1,226,609","1,726,865","1,263,738","0,7355248","0,3084265",2,1,"2,490,227","1,730,048","1,880,928","0,000128152",1,1,1,Normal
0,"7,490,996",1,1,1,"2,634,581","8,448,988","319,354",0,1,1,1,1,1,"2,003,969",0,"8,708,905",1,1,1,1,1,1,"148,808","1,540,374","1,717,233","866,624",1,2,1,1,2,"1,432,453","2,636,504","1,226,609","1,726,865","1,262,713","0,7355248","0,3084265",2,1,"2,490,227","1,617,916","1,880,928","0,000128152",1,1,1,Normal
0,"7,489,034",1,1,1,"2,634,581","8,448,988","319,354",0,1,1,1,1,1,"2,003,969",0,"8,707,703",1,1,1,1,1,1,"148,808","1,540,374","1,717,233","8,665,855",1,2,1,1,2,"1,432,453","2,636,504","1,226,609","1,726,865","1,281,927","0,7352687","0,3084265",2,1,"2,490,227","1,617,916","1,880,928","0,000128152",1,1,1,Normal
0,"7,490,604",1,1,1,"2,634,581","8,448,988","319,354",0,1,1,1,1,1,"2,003,969",0,"8,709,305",1,1,1,1,1,1,"148,808","1,540,374","1,717,233","8,662,394",1,2,1,1,2,"1,430,915","2,636,504","1,226,609","1,726,865","1,292,558","0,7352687","0,3084265",2,1,"2,490,227","1,617,916","1,880,928","0,000128152",1,1,1,Normal
0,"7,489,034",1,1,1,"2,634,581","8,448,988","319,354",0,1,1,1,1,1,"2,003,969",0,"8,709,706",1,1,1,1,1,1,"148,808","1,540,374","1,717,746","8,664,317",1,2,1,1,2,"1,430,915","2,636,504","1,226,609","1,727,378","1,300,243","0,7352687","0,3084265",2,1,"2,491,829","1,617,916","1,880,928","0,000128152",1,1,1,Normal
0,"7,493,744",1,1,1,"2,634,581","8,448,988","319,354",0,1,1,1,1,1,"2,003,969",0,"8,713,712",1,1,1,1,1,1,"148,808","1,540,374","171,813","8,659,318",1,2,1,1,2,"1,430,915","2,636,504","1,226,609","1,728,659","1,301,652","0,7352687","0,3084265",2,1,"2,493,111","1,617,916","1,880,928","0,000128152",1,1,1,Normal
0,30,1,1,1,"2,634,581","8,448,988","319,354",0,1,1,1,1,1,"2,003,969",0,"8,711,308",1,1,1,1,1,1,"148,808","1,540,374","171,813","8,656,242",1,2,1,1,2,"1,430,915","2,636,504","1,226,609","17,293","1,283,848","0,7352687","0,3084265",2,1,"2,493,111","1,617,916","1,883,331","0,000128152",1,1,1,Attack
0,30,1,1,1,"2,634,581","8,448,988","319,354",0,1,1,1,1,1,"2,003,969",0,"8,712,109",1,1,1,1,1,1,"148,808","1,540,374","171,813","8,648,936",1,2,1,1,2,"1,430,915","2,636,504","1,226,609","17,293","128,167","0,7352687","0,3084265",2,1,"2,493,111","1,617,916","1,883,652","0,000128152",1,1,1,Attack
0,30,1,1,1,"2,634,581","8,448,988","319,354",0,1,1,1,1,1,"2,003,969",0,"8,708,104",1,1,1,1,1,1,"148,808","1,540,374","171,813","8,646,629",1,2,1,1,2,"1,430,915","2,637,465","1,226,609","17,293","128,167","0,7352687","0,3084265",2,1,"2,493,111","1,617,916","1,883,652","0,000128152",1,1,1,Attack
0,30,1,1,1,"2,634,581","8,448,988","319,354",0,1,1,1,1,1,"2,003,969",0,"8,708,104",1,1,1,1,1,1,"148,808","1,540,374","1,720,309","8,639,323",1,2,1,1,2,"1,430,915","2,637,465","1,226,609","17,293","1,284,873","0,7352687","0,3084265",2,1,"2,493,752","1,617,916","1,883,652","0,000128152",1,1,1,Attack
0,30,1,1,1,"2,634,581","8,448,988","319,354",0,1,1,1,1,1,"2,003,969",0,"8,706,902",1,1,1,1,1,1,"148,808","1,540,374","1,721,719","8,637,401",1,2,1,1,2,"1,433,222","2,637,465","1,226,609","17,293","1,299,603","0,7352687","0,3084265",2,1,"2,494,232","1,617,916","1,883,652","0,000128152",1,1,1,Attack
0,30,1,1,1,"2,634,581","8,448,988","3,194,565",0,1,1,1,1,1,"2,003,969",0,"8,707,303",1,1,1,1,1,1,"148,808","1,540,374","1,722,231","8,635,478",1,2,1,1,2,"1,433,222","2,637,465","1,226,609","17,293","1,311,003","0,7352687","0,3074016",2,1,"2,496,315","169,801","1,883,652","0,000128152",1,1,1,Attack
0,30,1,1,1,"2,634,581","8,449,629","3,194,565",0,1,1,1,1,1,"2,003,969",0,"8,703,298",1,1,1,1,1,1,"148,808","1,540,374","1,722,231","8,625,865",1,2,1,1,2,"1,433,222","2,637,465","1,226,609","17,293","1,312,028","0,7352687","0,3069532",2,1,"2,496,315","169,801","1,885,414","0,000128152",1,1,1,Attack
0,30,1,1,1,"2,634,581","8,449,629","3,194,565",0,1,1,1,1,1,"2,003,969",0,"8,706,902",1,1,1,1,1,1,"148,808","1,540,374","1,722,231","8,624,327",1,2,1,1,2,"1,433,222","2,637,465","1,230,454","17,293","1,310,747","0,7352687","0,3066329",2,1,"2,496,315","169,801","1,885,574","0,000128152",1,1,1,Attack
0,30,1,1,1,"2,634,581","8,449,629","3,194,565",0,1,1,1,1,1,"2,003,969",0,"8,705,701",1,1,1,1,1,1,"148,808","1,540,374","1,722,231","8,622,405",1,2,1,1,2,"1,433,222","2,637,465","1,234,299","17,293","1,293,711","0,7352687","0,3066329",2,1,"2,496,315","169,801","1,885,574","0,000128152",1,1,1,Attack
0,30,1,1,1,"2,634,581","8,449,629","3,194,565",0,1,1,1,1,1,"2,003,969",0,"8,706,101",1,1,1,1,1,1,"148,808","1,540,374","1,720,693","8,615,868",1,2,1,1,2,"1,433,222","2,637,465","1,234,299","17,293","1,291,405","0,7352687","0,3066329",2,1,"2,496,315","169,801","1,885,574","0,000128152",1,1,1,Attack
0,"7,490,211",1,1,1,"2,634,581","8,449,629","3,194,565",0,1,1,30,1,1,"2,003,969",0,"870,53",1,1,1,1,1,1,"148,808","1,540,374","1,719,668","8,614,714",1,2,1,1,2,"1,433,222","2,637,465","1,234,299","17,293","1,291,405","0,7352687","0,3066329",2,1,"2,497,597","169,801","1,885,574","0,000128152",1,1,1,Attack
0,"7,492,174",1,1,1,"2,634,581","8,449,629","3,194,565",0,1,1,30,1,1,"2,003,969",0,"8,706,101",1,1,1,1,1,1,"148,808","1,540,374","1,719,668","8,612,023",1,2,1,1,2,"1,433,222","2,637,465","1,234,299","1,730,582","1,291,405","0,7352687","0,3066329",2,1,"2,497,597","169,801","1,885,574","0,000128152",1,1,1,Attack
0,"7,490,996",1,1,1,"2,634,581","8,449,629","3,194,565",0,1,1,1,1,1,"2,003,969",0,"8,703,698",1,1,1,1,1,1,"148,808","1,540,374","172,159","8,606,639",1,2,1,1,2,"1,433,222","2,637,465","1,234,299","1,731,992","1,285,769","0,7352687","0,3066329",2,1,"2,497,597","169,801","1,885,574","0,000128152",1,1,1,Normal
0,"7,490,211",1,1,1,"2,634,581","8,449,629","3,194,565",0,1,1,1,1,1,"2,003,969",0,"8,707,703",1,1,1,1,1,1,"148,808","1,540,374","1,722,359","8,604,332",1,2,1,1,2,"1,433,222","2,637,465","1,234,299","1,731,992","1,272,576","0,7352687","0,3066329",2,1,"2,497,597","169,801","1,885,574","0,000128152",1,1,1,Normal
0,"7,494,922",1,1,1,"2,634,581","8,449,629","3,194,565",0,1,1,1,1,1,"2,003,969",0,"8,706,101",1,1,1,1,1,1,"148,808","1,540,374","1,722,359","8,595,488",1,2,1,1,2,"1,433,222","2,637,465","1,234,299","1,731,992","1,262,073","0,7352687","0,3066329",2,1,"2,497,597","169,801","1,885,574","0,000128152",1,1,1,Normal
0,"7,492,567",1,1,1,"2,634,581","8,449,629","3,194,565",0,1,1,1,1,1,"2,003,969",0,"8,707,303",1,1,1,1,1,1,"148,808","1,540,374","1,722,359","8,596,642",1,2,1,1,2,"1,433,222","2,637,465","1,234,299","1,731,992","1,261,304","0,7352687","0,3066329",2,1,"2,497,597","1,617,916","1,885,574","0,000128152",1,1,1,Normal
0,"7,490,996",1,1,1,"2,634,581","8,449,629","3,194,565",0,1,1,1,1,1,"2,003,969",0,"8,706,902",1,1,1,1,1,1,"148,808","1,540,374","1,722,359","8,594,719",1,2,1,1,2,"1,433,222","2,635,863","1,234,299","1,731,992","1,267,452","0,7352687","0,3066329",2,1,"2,496,796","1,617,916","1,885,574","0,000128152",1,1,1,Normal
0,"7,491,782",1,1,1,"2,634,581","8,449,629","3,194,565",0,1,1,1,1,1,"2,003,969",0,"8,706,101",1,1,1,1,1,1,"148,808","1,540,374","1,722,359","8,593,566",1,2,1,1,2,"1,433,222","2,635,222","1,234,299","1,733,402","1,280,902","0,7352687","0,3066329",2,1,"2,496,635","1,617,916","1,885,574","0,000128152",1,1,1,Normal
0,"7,494,529",1,1,1,"2,634,581","8,449,629","3,194,565",0,1,1,1,1,1,"2,003,969",0,"8,704,899",1,1,1,1,1,1,"148,808","1,540,374","1,719,284","8,588,182",1,2,1,1,2,"1,433,222","2,635,222","1,234,299","1,733,402","1,291,277","0,7352687","0,3066329",2,1,"2,496,635","1,746,067","1,885,574","0,000128152",1,1,1,Normal
0,"7,496,884",1,1,1,"2,634,581","8,449,629","3,194,565",0,1,1,1,1,1,"2,003,969",0,"8,707,703",1,1,1,1,1,1,"148,808","1,540,374","1,719,156","8,583,184",1,2,1,1,2,"1,433,222","2,635,222","1,234,299","1,733,402","1,289,356","0,7352687","0,3066329",2,1,"2,496,635","1,746,067","1,885,574","0,000128152",1,1,1,Normal
0,"7,490,604",1,1,1,"2,634,581","8,449,629","3,195,591",0,1,1,1,1,1,"2,003,969",0,"8,706,902",1,1,1,1,1,1,"148,808","1,540,118","1,717,746","8,583,184",1,2,1,1,2,"1,433,222","2,636,824","1,234,299","1,731,992","1,268,989","0,7352687","0,3066329",2,1,"2,496,635","1,746,067","1,885,574","0,000128152",1,1,1,Normal
0,"7,486,678",1,1,1,"2,634,581","8,449,629","3,196,104",0,1,1,1,1,1,"2,003,969",0,"8,706,101",1,1,1,1,1,1,"148,808","153,858","1,715,952","8,577,416",1,2,1,1,2,"1,433,222","2,638,105","1,234,299","1,730,838","126,758","0,7352687","0,3066329",2,1,"2,496,635","1,746,067","1,885,574","0,000128152",1,1,1,Normal
0,"7,489,034",1,1,1,"2,634,581","8,449,629","3,196,104",0,1,1,1,1,1,"2,003,969",0,"8,705,701",1,1,1,1,1,1,"148,808","153,858","1,714,798","8,572,033",1,2,1,1,2,"1,433,222","2,638,105","1,234,299","1,730,838","1,273,216","0,7352687","0,3066329",2,1,"2,496,635","1,746,067","1,885,574","0,000128152",1,1,1,Normal
0,"7,484,323",1,1,1,"2,634,581","8,449,629","3,196,104",0,1,1,1,1,1,"2,003,969",0,"8,707,703",1,1,1,1,1,1,"148,808","153,858","1,714,798","8,569,726",1,2,1,1,2,"1,433,222","2,638,105","1,234,299","1,730,838","1,279,749","0,7352687","0,3066329",2,1,"2,495,193","1,746,067","1,885,574","0,000128152",1,1,1,Normal
0,"7,484,323",1,1,1,"2,634,581","8,449,629","3,196,104",0,1,1,1,1,1,"1,994,366",0,"8,706,902",1,1,1,1,1,1,"148,808","153,858","1,717,233","8,568,188",1,2,1,1,2,"1,433,222","2,638,105","1,234,299","1,730,838","1,289,868","0,7352687","0,3066329",2,1,"2,493,912","1,746,067","1,884,132","0,000128152",1,1,1,Normal
0,"7,490,996",1,1,1,"2,634,581","8,449,629","3,196,104",0,1,1,1,1,1,"1,994,366",0,"8,713,311",1,1,1,1,1,1,"148,808","1,535,504","1,718,643","8,565,112",1,2,1,1,2,"1,433,222","2,638,105","1,234,299","1,729,941","128,705","0,7352687","0,3066329",2,1,"2,493,912","1,746,067","1,884,132","0,000128152",1,1,1,Normal
0,"7,487,856",1,1,1,"2,634,581","8,449,629","3,196,104",0,1,1,1,1,1,"1,994,366",0,"8,711,308",1,1,1,1,1,1,"148,808","1,535,504","1,718,643","8,564,727",1,2,1,1,2,"1,433,222","2,638,105","1,234,299","1,728,275","1,284,873","0,7333483","0,3066329",2,1,"2,493,912","1,746,067","1,884,132","0,000128152",1,1,1,Normal
0,"7,490,996",1,1,1,"2,634,581","8,449,629","3,196,104",0,1,1,1,1,1,"1,994,366",0,"8,710,107",1,1,1,1,1,1,"148,808","1,535,504","1,718,643","8,558,959",1,2,1,1,2,"1,433,222","2,638,105","1,234,299","1,728,275","1,291,405","0,732068","0,3066329",2,1,"2,493,912","1,746,067","1,884,132","0,000128152",1,1,1,Normal
0,"7,490,604",1,1,1,"2,634,581","8,449,629","3,196,104",0,1,1,1,1,1,"1,994,366",0,"8,710,107",1,1,1,1,1,1,"148,808","1,535,504","1,717,361","8,560,882",1,2,1,1,2,"1,433,222","2,638,105","1,234,299","1,728,275","130,178","0,732068","0,3066329",2,1,"2,493,912","1,746,067","1,884,132","0,000128152",1,1,1,Normal
0,"7,487,071",1,1,1,"2,634,581","8,449,629","3,196,104",0,1,1,1,1,1,"1,994,366",0,"8,706,902",1,1,1,1,1,1,"148,808","1,535,504","1,717,361","8,554,345",1,2,1,1,2,"1,433,222","2,638,105","1,234,299","1,730,838","1,302,037","0,732068","0,3066329",2,1,"2,493,912","1,746,067","1,883,011","0,000128152",1,1,1,Normal
0,"7,484,716",1,1,1,"2,634,581","8,449,629","3,196,104",0,1,1,1,1,1,"1,994,366",0,"8,706,902",1,1,1,1,1,1,"148,808","1,535,504","1,717,361","8,554,345",1,2,1,1,2,"1,433,222","2,638,105","1,234,299","1,731,479","1,294,479","0,7341164","0,3066329",2,1,"2,493,912","1,746,067","1,883,011","0,000128152",1,1,1,Normal
0,"7,483,931",1,1,1,"2,634,581","8,451,231","3,196,104",0,1,1,1,1,1,"1,994,366",0,"8,704,099",1,1,1,1,1,1,"148,808","1,535,504","1,718,643","8,552,422",1,2,1,1,2,"1,433,222","2,638,105","1,234,299","1,731,479","1,291,533","0,7353967","0,3066329",2,1,"2,493,912","1,730,048","1,883,011","0,000128152",1,1,1,Normal
0,"7,482,753",1,1,1,"2,634,581","8,451,231","3,196,104",0,1,1,1,1,1,"1,994,366",0,"8,706,902",1,1,1,1,1,1,"148,808","1,535,504","1,718,643","8,551,269",1,2,1,1,2,"1,433,222","2,638,105","1,222,763","1,731,479","1,298,962","0,7353967","0,3068891",2,1,"2,493,912","1,730,048","1,883,812","0,000128152",1,1,1,Normal
0,"7,483,931",1,1,1,"2,634,581","8,451,231","3,196,104",0,1,1,1,1,1,"1,994,366",0,"8,706,101",1,1,1,1,1,1,"148,808","1,535,504","1,718,643","8,547,039",1,2,1,1,2,"1,433,222","2,638,105","1,222,763","1,731,479","1,301,396","0,7353967","0,3081703",2,1,"2,493,912","1,730,048","1,884,453","0,000128152",1,1,1,Normal
0,"7,485,109",1,1,1,"2,634,581","8,451,231","3,196,104",0,1,1,1,1,1,"1,994,366",0,"8,704,099",1,1,1,1,1,1,"148,808","1,535,504","1,718,643","8,543,578",1,2,1,1,2,"1,433,222","2,638,105","1,222,763","1,731,479","1,301,652","0,7353967","0,306761",2,1,"2,496,155","1,730,048","1,884,453","0,000128152",1,1,1,Normal
0,"7,484,323",1,1,1,"2,634,581","8,451,231","3,196,104",0,1,1,1,1,1,"1,994,366",0,"8,703,698",1,1,1,1,1,1,"148,808","1,535,504","1,720,437","8,537,811",1,2,1,1,2,"1,433,222","2,638,105","1,222,763","1,731,479","1,302,037","0,7353967","0,3064407",2,1,"2,496,155","1,730,048","1,884,453","0,000128152",1,1,1,Normal
